fight_id;fight_alternate_id;fighter_alternate_id_red;fighter_alternate_id_blue;RedFighter;BlueFighter;RedOdds;BlueOdds;RedExpectedValue;BlueExpectedValue;Date;Location;Country;Winner;TitleBout;WeightClass;Gender;NumberOfRounds;BlueCurrentLoseStreak;BlueCurrentWinStreak;BlueDraws;BlueAvgSigStrLanded;BlueAvgSigStrPct;BlueAvgSubAtt;BlueAvgTDLanded;BlueAvgTDPct;BlueLongestWinStreak;BlueLosses;BlueTotalRoundsFought;BlueTotalTitleBouts;BlueWinsByDecisionMajority;BlueWinsByDecisionSplit;BlueWinsByDecisionUnanimous;BlueWinsByKO;BlueWinsBySubmission;BlueWinsByTKODoctorStoppage;BlueWins;BlueStance;BlueHeightCms;BlueReachCms;BlueWeightLbs;RedCurrentLoseStreak;RedCurrentWinStreak;RedDraws;RedAvgSigStrLanded;RedAvgSigStrPct;RedAvgSubAtt;RedAvgTDLanded;RedAvgTDPct;RedLongestWinStreak;RedLosses;RedTotalRoundsFought;RedTotalTitleBouts;RedWinsByDecisionMajority;RedWinsByDecisionSplit;RedWinsByDecisionUnanimous;RedWinsByKO;RedWinsBySubmission;RedWinsByTKODoctorStoppage;RedWins;RedStance;RedHeightCms;RedReachCms;RedWeightLbs;RedAge;BlueAge;LoseStreakDif;WinStreakDif;LongestWinStreakDif;WinDif;LossDif;TotalRoundDif;TotalTitleBoutDif;KODif;SubDif;HeightDif;ReachDif;AgeDif;SigStrDif;AvgSubAttDif;AvgTDDif;EmptyArena;BMatchWCRank;RMatchWCRank;RWFlyweightRank;RWFeatherweightRank;RWStrawweightRank;RWBantamweightRank;RHeavyweightRank;RLightHeavyweightRank;RMiddleweightRank;RWelterweightRank;RLightweightRank;RFeatherweightRank;RBantamweightRank;RFlyweightRank;RPFPRank;BWFlyweightRank;BWFeatherweightRank;BWStrawweightRank;BWBantamweightRank;BHeavyweightRank;BLightHeavyweightRank;BMiddleweightRank;BWelterweightRank;BLightweightRank;BFeatherweightRank;BBantamweightRank;BFlyweightRank;BPFPRank;BetterRank;Finish;FinishDetails;FinishRound;FinishRoundTime;TotalFightTimeSecs;RedDecOdds;BlueDecOdds;RSubOdds;BSubOdds;RKOOdds;BKOOdds
5728;20121214-colin_fletcher-norman_parke;colin-fletcher;norman-parke;Colin Fletcher;Norman Parke;116.0;-126.0;116.0;79.3651;2012-12-14;Gold Coast, Queensland, Australia;Australia;Blue;True;Lightweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Southpaw;180.34;177.8;155;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;187.96;198.12;155;29;25;0;0;0;0;0;0;0;0;0;-7.62;-20.32;4;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;275.0;250.0;;;;
5729;20121214-hector_lombard-rousimar_palhares;hector-lombard;rousimar-palhares;Hector Lombard;Rousimar Palhares;-225.0;205.0;44.4444;205.0;2012-12-14;Gold Coast, Queensland, Australia;Australia;Red;False;Middleweight;MALE;3;1;0;0;12.5;0.327;1.4;1.4;0.432;3;3;18;0;0;0;2;0;5;0;7;Orthodox;172.72;180.34;170;1;0;0;26.0;0.33;0.0;2.0;0.5;0;1;3;0;0;0;0;0;0;0;0;Southpaw;175.26;180.34;185;34;32;0;0;3;7;-2;15;0;0;5;-2.54;0.0;2;-13.5;1.4;-0.6;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;1.0;3:38;218.0;572.0;1150.0;;;;
5730;20121214-chad_mendes-yaotzin_meza;chad-mendes;yaotzin-meza;Chad Mendes;Yaotzin Meza;-1650.0;1300.0;6.0606;1300.0;2012-12-14;Gold Coast, Queensland, Australia;Australia;Red;False;Featherweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;175.26;187.96;145;0;1;0;28.0;0.623;0.0;2.25;0.35;2;1;8;1;0;0;2;1;0;0;3;Orthodox;167.64;167.64;145;27;31;0;-1;-2;-3;1;-8;-1;-1;0;7.62;20.32;-4;-28.0;0.0;-2.25;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;1:55;115.0;264.0;1406.0;;;;
5731;20121214-mike_pierce-seth_baczynski;mike-pierce;seth-baczynski;Mike Pierce;Seth Baczynski;-400.0;355.0;25.0;355.0;2012-12-14;Gold Coast, Queensland, Australia;Australia;Red;False;Welterweight;MALE;3;0;4;0;24.0;0.352;1.0;0.4;0.08;4;1;11;0;0;1;0;1;2;0;4;Orthodox;190.5;187.96;170;0;2;0;36.5;0.48;0.3;2.4;0.355;3;3;28;0;0;1;3;2;1;0;7;Orthodox;172.72;177.8;170;32;31;0;2;1;-3;2;-17;0;-1;1;17.78;10.16;1;-12.5;0.7;-2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;-140.0;568.0;;;;
5732;20121214-benny_alloway-manuel_rodriguez;benny-alloway;manuel-rodriguez;Benny Alloway;Manuel Rodriguez;-235.0;215.0;42.5532;215.0;2012-12-14;Gold Coast, Queensland, Australia;Australia;Red;False;Welterweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;175.26;172.72;170;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;180.34;190.5;170;31;27;0;0;0;0;0;0;0;0;0;-5.08;-17.78;4;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;;;;;;226.0;380.0;;;;
5733;20121214-brendan_loughnane-mike_wilkinson;brendan-loughnane;mike-wilkinson;Brendan Loughnane;Mike Wilkinson;210.0;-230.0;210.0;43.4783;2012-12-14;Gold Coast, Queensland, Australia;Australia;Blue;False;Lightweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Switch;170.18;172.72;145;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Switch;177.8;177.8;145;23;25;0;0;0;0;0;0;0;0;0;-7.62;-5.08;-2;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;325.0;279.0;;;;
5734;20121214-nick_penner-cody_donovan;nick-penner;cody-donovan;Nick Penner;Cody Donovan;-140.0;130.0;71.4286;130.0;2012-12-14;Gold Coast, Queensland, Australia;Australia;Blue;False;Light Heavyweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;190.5;187.96;205;1;0;0;5.0;0.22;0.0;0.0;0.0;0;1;1;0;0;0;0;0;0;0;0;Southpaw;193.04;195.58;205;32;31;1;0;0;0;1;-1;0;0;0;-2.54;-7.62;1;-5.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;4:35;275.0;365.0;350.0;;;;
5735;20121208-benson_henderson-nate_diaz;benson-henderson;nate-diaz;Benson Henderson;Nate Diaz;-225.0;185.0;44.4444;185.0;2012-12-08;Seattle, Washington, USA;USA;Red;True;Lightweight;MALE;5;0;3;0;44.8125;0.434;1.25;0.875;0.343;5;5;36;1;0;1;1;1;8;0;11;Southpaw;182.88;193.04;170;0;5;0;62.4;0.414;1.2;2.6;0.606;5;0;19;2;0;1;4;0;0;0;5;Southpaw;175.26;177.8;170;29;27;0;-2;0;6;-5;17;-1;1;8;7.62;15.24;2;-17.5875;0.05;-1.725;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;5.0;5:00;1500.0;-105.0;572.0;1067.0;405.0;450.0;1155.0
5736;20121208-mauricio_rua-alexander_gustafsson;mauricio-rua;alexander-gustafsson;Mauricio Rua;Alexander Gustafsson;240.0;-280.0;240.0;35.7143;2012-12-08;Seattle, Washington, USA;USA;Blue;False;Light Heavyweight;MALE;3;0;5;0;23.0;0.329;0.7143;0.5714;0.309;5;1;11;0;0;0;1;3;2;0;6;Orthodox;195.58;200.66;205;0;1;0;44.3333;0.53;0.3333;1.6667;0.22;2;4;26;3;0;0;0;5;0;0;5;Orthodox;185.42;193.04;205;31;25;0;4;3;1;3;-15;-3;-2;2;10.16;7.62;6;-21.3333;0.381;-1.0952;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;457.0;125.0;2200.0;1025.0;575.0;245.0
5737;20121208-bj_penn-rory_macdonald;bj-penn;rory-macdonald;BJ Penn;Rory MacDonald;275.0;-335.0;275.0;29.8507;2012-12-08;Seattle, Washington, USA;USA;Blue;False;Welterweight;MALE;3;0;3;0;30.0;0.514;0.8;2.8;0.546;3;1;10;0;0;0;1;2;1;0;4;Orthodox;182.88;193.04;170;2;0;0;39.7143;0.581;0.5714;1.2381;0.391;3;9;62;11;0;0;1;6;4;1;12;Orthodox;175.26;177.8;155;33;23;2;3;0;-8;8;-52;-11;-5;-3;7.62;15.24;10;-9.7143;0.2286;1.5619;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;596.0;;910.0;;604.0;
5738;20121208-mike_swick-matt_brown;mike-swick;matt-brown;Mike Swick;Matt Brown;-140.0;120.0;71.4286;120.0;2012-12-08;Seattle, Washington, USA;USA;Blue;False;Welterweight;MALE;3;0;3;0;30.8462;0.587;1.1538;1.0769;0.42;3;5;29;0;0;0;2;5;1;0;8;Orthodox;182.88;190.5;170;0;1;0;19.9231;0.45;0.3846;0.6154;0.34;5;3;26;0;1;0;2;5;2;0;10;Orthodox;185.42;195.58;170;33;31;0;2;-2;-2;-2;3;0;0;-1;-2.54;-5.08;2;10.9231;0.7692;0.4615;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punches;2.0;2:31;451.0;365.0;483.0;195.0;583.0;634.0;385.0
5739;20121208-yves_edwards-jeremy_stephens;yves-edwards;jeremy-stephens;Yves Edwards;Jeremy Stephens;200.0;-240.0;200.0;41.6667;2012-12-08;Seattle, Washington, USA;USA;Red;False;Lightweight;MALE;3;2;0;0;32.7143;0.451;0.5714;1.2857;0.373;2;7;37;0;0;1;2;3;0;1;7;Orthodox;172.72;180.34;145;1;0;0;26.4;0.487;0.6667;0.2667;0.2;6;6;34;0;0;1;2;4;2;0;9;Southpaw;175.26;185.42;155;36;26;-1;0;-4;-2;-1;3;0;0;-2;-2.54;-5.08;10;6.3143;-0.0952;1.019;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;1:55;115.0;294.0;366.0;;;;
5740;20121208-raphael_assuncao-mike_easton;raphael-assuncao;mike-easton;Raphael Assuncao;Mike Easton;250.0;-300.0;250.0;33.3333;2012-12-08;Seattle, Washington, USA;USA;Red;False;Bantamweight;MALE;3;0;3;0;54.0;0.393;0.0;0.6667;0.277;3;0;8;0;1;0;1;1;0;0;3;Southpaw;167.64;177.8;135;0;2;0;33.6667;0.54;0.0;1.0;0.123;2;1;6;0;0;0;1;1;0;0;2;Orthodox;165.1;167.64;135;30;28;0;1;1;1;1;2;0;0;0;2.54;10.16;2;20.3333;0.0;-0.3333;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;300.0;-120.0;;;;
5741;20121208-ramsey_nijem-joe_proctor;ramsey-nijem;joe-proctor;Ramsey Nijem;Joe Proctor;-230.0;190.0;43.4783;190.0;2012-12-08;Seattle, Washington, USA;USA;Red;False;Lightweight;MALE;3;0;1;0;10.0;0.35;0.0;0.0;0.0;1;0;1;0;0;0;0;1;0;0;1;Orthodox;177.8;182.88;155;0;2;0;25.3333;0.433;1.3333;3.0;0.3;2;1;5;1;0;0;1;1;0;0;2;Orthodox;180.34;190.5;155;24;27;0;-1;-1;-1;1;-4;-1;0;0;-2.54;-7.62;-3;-15.3333;-1.3333;-3.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;135.0;444.0;;;;
5742;20121208-daron_cruickshank-henry_martinez;daron-cruickshank;henry-martinez;Daron Cruickshank;Henry Martinez;-170.0;150.0;58.8235;150.0;2012-12-08;Seattle, Washington, USA;USA;Red;False;Lightweight;MALE;3;0;1;0;42.5;0.255;0.0;0.0;0.0;1;1;6;0;0;1;0;0;0;0;1;Southpaw;170.18;172.72;155;0;1;0;17.0;0.56;0.0;4.0;0.8;1;0;3;0;0;0;1;0;0;0;1;Switch;172.72;182.88;155;27;29;0;0;0;0;-1;3;0;0;0;-2.54;-10.16;-2;25.5;0.0;-4.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Kick;2.0;2:57;477.0;;;;;;
5743;20121208-marcus_levesseur-abel_trujillo;marcus-levesseur;abel-trujillo;Marcus LeVesseur;Abel Trujillo;-140.0;120.0;71.4286;120.0;2012-12-08;Seattle, Washington, USA;USA;Blue;False;Lightweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;172.72;177.8;155;0;1;0;30.0;0.59;0.5;2.5;0.71;1;1;4;0;0;1;0;0;0;0;1;Southpaw;175.26;177.8;155;30;29;0;-1;-1;-1;1;-4;0;0;0;-2.54;0.0;1;-30.0;-0.5;-2.5;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Knees;2.0;3:56;536.0;;290.0;;;;
5744;20121208-dennis_siver-nam_phan;dennis-siver;nam-phan;Dennis Siver;Nam Phan;-290.0;245.0;34.4828;245.0;2012-12-08;Seattle, Washington, USA;USA;Red;False;Featherweight;MALE;3;0;1;0;91.8;0.398;0.2;0.2;0.2;1;3;15;0;0;1;1;0;0;0;2;Orthodox;167.64;177.8;135;0;1;0;33.6429;0.334;0.2143;0.3571;0.207;4;5;30;0;0;0;4;3;2;0;9;Orthodox;167.64;177.8;145;33;29;0;0;-3;-7;2;-15;0;-3;-2;0.0;0.0;4;58.1571;-0.0143;-0.1571;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;136.0;350.0;;;;
5745;20121208-scott_jorgensen-john_albert;scott-jorgensen;john-albert;Scott Jorgensen;John Albert;-280.0;240.0;35.7143;240.0;2012-12-08;Seattle, Washington, USA;USA;Red;False;Bantamweight;MALE;3;2;0;0;19.3333;0.473;1.6667;0.0;0.0;1;2;3;0;0;0;0;1;0;0;1;Orthodox;172.72;172.72;135;2;0;0;44.5;0.403;0.0;1.5;0.5;2;2;9;0;0;0;1;1;0;0;2;Orthodox;165.1;167.64;135;30;26;0;0;-1;-1;0;-6;0;0;0;7.62;5.08;4;-25.1667;1.6667;-1.5;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;SUB;Rear Naked Choke;1.0;4:59;299.0;;;;;;
5746;20121117-georges_st-pierre-carlos_condit;georges-st-pierre;carlos-condit;Georges St-Pierre;Carlos Condit;-300.0;270.0;33.3333;270.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;True;Welterweight;MALE;5;0;5;0;53.1667;0.415;1.0;0.6667;0.208;5;1;16;1;0;1;1;3;0;0;5;Orthodox;187.96;190.5;170;0;9;0;54.2778;0.564;1.2222;3.7778;0.743;9;2;53;11;0;1;8;5;2;0;16;Orthodox;180.34;193.04;185;31;28;0;-4;-4;-11;1;-37;-10;-2;-2;7.62;-2.54;3;-1.1111;-0.2222;-3.1111;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;5.0;5:00;1500.0;115.0;1142.0;375.0;899.0;525.0;460.0
5747;20121117-johny_hendricks-martin_kampmann;johny-hendricks;martin-kampmann;Johny Hendricks;Martin Kampmann;-167.0;157.0;59.8802;157.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Welterweight;MALE;3;0;3;0;30.6;0.436;1.4;0.8667;0.32;4;4;31;0;0;2;2;2;5;0;11;Orthodox;182.88;182.88;170;0;4;0;31.0;0.614;0.5556;2.6667;0.272;4;1;20;0;1;2;1;4;0;0;8;Southpaw;175.26;175.26;185;29;30;0;-1;0;3;-3;11;0;-2;5;7.62;7.62;-1;-0.4;0.8444;-1.8;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;0:46;46.0;199.0;322.0;1263.0;497.0;280.0;785.0
5748;20121117-francis_carmont-tom_lawlor;francis-carmont;tom-lawlor;Francis Carmont;Tom Lawlor;-245.0;225.0;40.8163;225.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Middleweight;MALE;3;0;1;0;23.4286;0.409;0.8571;1.8571;0.193;2;3;14;0;0;0;2;1;1;0;4;Southpaw;182.88;187.96;205;0;3;0;27.6667;0.703;1.0;1.6667;0.5;3;0;7;0;0;0;1;0;2;0;3;Orthodox;190.5;198.12;205;31;29;0;-2;-1;1;-3;7;0;1;-1;-7.62;-10.16;2;-4.2381;-0.1429;0.1905;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;264.0;525.0;200.0;1110.0;349.0;550.0
5749;20121117-mark_bocek-rafael_dos_anjos;mark-bocek;rafael-dos-anjos;Mark Bocek;Rafael Dos Anjos;190.0;-210.0;190.0;47.619;2012-11-17;Montreal, Quebec, Canada;Canada;Blue;False;Lightweight;MALE;3;0;2;0;25.4;0.374;0.9;2.0;0.27;3;4;25;0;0;0;3;1;2;0;6;Southpaw;172.72;177.8;170;0;2;0;23.4545;0.417;1.0909;3.0;0.569;3;4;25;0;0;0;3;0;4;0;7;Orthodox;172.72;190.5;155;31;28;0;0;0;-1;0;0;0;1;-2;0.0;-12.7;3;1.9455;-0.1909;-1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;350.0;;775.0;;990.0;
5750;20121117-mark_hominick-pablo_garza;mark-hominick;pablo-garza;Mark Hominick;Pablo Garza;-280.0;255.0;35.7143;255.0;2012-11-17;Montreal, Quebec, Canada;Canada;Blue;False;Featherweight;MALE;3;2;0;0;17.5;0.455;0.5;0.0;0.0;2;2;7;0;0;0;0;1;1;0;2;Orthodox;185.42;185.42;145;3;0;0;42.5;0.352;0.1667;0.1667;0.083;3;3;15;1;0;0;1;1;1;0;3;Orthodox;172.72;172.72;145;30;29;1;0;-1;-1;1;-8;-1;0;0;12.7;12.7;1;-25.0;0.3333;-0.1667;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;328.0;550.0;400.0;900.0;160.0;500.0
5751;20121117-patrick_cote-alessio_sakara;patrick-cote;alessio-sakara;Patrick Cote;Alessio Sakara;-210.0;190.0;47.619;190.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Middleweight;MALE;3;2;0;0;19.6154;0.452;0.0;0.7692;0.115;3;7;20;0;0;1;1;4;0;0;6;Orthodox;182.88;182.88;185;4;0;0;23.0833;0.424;0.1667;0.3333;0.153;4;8;29;2;0;1;1;2;0;0;4;Orthodox;180.34;180.34;170;32;31;2;0;-1;2;1;-9;-2;2;0;2.54;2.54;1;-3.4679;-0.1667;0.4359;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;DQ;;1.0;1:26;86.0;471.0;650.0;;;;
5752;20121117-cyrille_diabate-chad_griggs;cyrille-diabate;chad-griggs;Cyrille Diabate;Chad Griggs;-125.0;115.0;80.0;115.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Light Heavyweight;MALE;3;1;0;0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0;0;0;0;0;Orthodox;185.42;185.42;205;0;1;0;47.8;0.688;0.0;0.6;0.4;1;2;11;0;1;0;1;1;0;0;3;Southpaw;198.12;205.74;205;39;34;-1;-1;-1;-3;1;-10;0;-1;0;-12.7;-20.32;5;-47.8;0.0;-0.6;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;SUB;Rear Naked Choke;1.0;2:24;144.0;350.0;400.0;;;;
5753;20121117-sam_stout-john_makdessi;sam-stout;john-makdessi;Sam Stout;John Makdessi;-200.0;185.0;50.0;185.0;2012-11-17;Montreal, Quebec, Canada;Canada;Blue;False;Lightweight;MALE;3;2;0;0;40.75;0.355;0.0;0.0;0.0;2;2;10;0;0;0;1;1;0;0;2;Orthodox;172.72;172.72;155;0;1;0;56.0769;0.273;0.0769;0.4615;0.154;2;6;35;0;0;2;4;1;0;0;7;Orthodox;175.26;177.8;155;28;27;-2;-1;0;-5;4;-25;0;0;0;-2.54;-5.08;1;-15.3269;-0.0769;-0.4615;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;135.0;260.0;;;;
5754;20121117-antonio_carvalho-rodrigo_damm;antonio-carvalho;rodrigo-damm;Antonio Carvalho;Rodrigo Damm;-205.0;188.0;48.7805;188.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Featherweight;MALE;3;0;1;0;11.0;0.52;1.0;0.0;0.0;1;0;1;0;0;0;0;0;1;0;1;Orthodox;170.18;180.34;155;0;1;0;23.5;0.335;0.0;0.0;0.0;1;1;4;0;0;0;0;1;0;0;1;Orthodox;175.26;172.72;145;33;32;0;0;0;0;1;-3;0;-1;1;-5.08;7.62;1;-12.5;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;;;;;;
5755;20121117-matthew_riddle-john_maguire;matthew-riddle;john-maguire;Matthew Riddle;John Maguire;-220.0;200.0;45.4545;200.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Welterweight;MALE;3;1;0;0;15.3333;0.623;1.0;3.3333;0.663;2;1;8;0;0;0;1;0;1;0;2;Southpaw;175.26;175.26;155;1;0;0;43.5;0.511;0.6;3.3;0.563;3;4;29;0;0;1;3;1;0;0;6;Southpaw;185.42;187.96;170;26;29;0;0;-1;-4;3;-21;0;-1;1;-10.16;-12.7;-3;-28.1667;0.4;0.0333;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;;;;;;
5756;20121117-ivan_menjivar-azamat_gashimov;ivan-menjivar;azamat-gashimov;Ivan Menjivar;Azamat Gashimov;-215.0;195.0;46.5116;195.0;2012-11-17;Montreal, Quebec, Canada;Canada;Red;False;Bantamweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;167.64;167.64;125;1;0;0;28.4;0.428;0.8;0.2;0.2;3;2;11;0;0;0;1;1;1;0;3;Orthodox;167.64;162.56;145;30;22;1;0;-3;-3;2;-11;0;-1;-1;0.0;5.08;8;-28.4;-0.8;-0.2;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;SUB;Armbar;1.0;2:44;164.0;;;;;;
5757;20121117-steven_siler-darren_elkins;steven-siler;darren-elkins;Steven Siler;Darren Elkins;100.0;-110.0;100.0;90.9091;2012-11-17;Montreal, Quebec, Canada;Canada;Blue;False;Featherweight;MALE;3;0;3;0;28.2;0.244;0.8;1.0;0.414;3;1;11;0;0;0;3;1;0;0;4;Orthodox;177.8;180.34;145;0;3;0;55.0;0.55;1.3333;0.6667;0.163;3;0;7;0;0;0;2;0;1;0;3;Orthodox;180.34;177.8;145;25;28;0;0;0;1;-1;4;0;1;-1;-2.54;2.54;-3;-26.8;-0.5333;0.3333;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;;;;;;
5758;20121110-rich_franklin-cung_le;rich-franklin;cung-le;Rich Franklin;Cung Le;-450.0;400.0;22.2222;400.0;2012-11-10;Macau, China;China;Blue;False;Middleweight;MALE;5;0;1;0;43.5;0.435;0.0;1.0;0.5;1;1;5;0;0;0;1;0;0;0;1;Southpaw;175.26;175.26;185;0;1;0;44.4211;0.454;0.1053;0.7368;0.272;7;5;45;5;0;0;4;8;1;1;14;Southpaw;185.42;190.5;185;38;40;0;0;-6;-13;4;-40;-5;-9;-1;-10.16;-15.24;-2;-0.9211;-0.1053;0.2632;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;KO/TKO;Punch;1.0;2:17;137.0;581.0;1430.0;550.0;1975.0;-165.0;435.0
5759;20121110-dong_hyun_kim-paulo_thiago;dong-hyun-kim;paulo-thiago;Dong Hyun Kim;Paulo Thiago;-320.0;290.0;31.25;290.0;2012-11-10;Macau, China;China;Red;False;Welterweight;MALE;3;1;0;0;15.375;0.335;1.5;1.25;0.243;2;4;19;0;0;0;2;1;1;0;4;Orthodox;180.34;185.42;170;1;0;0;27.5556;0.558;0.4444;2.6667;0.557;3;3;23;0;0;1;4;1;0;0;6;Southpaw;187.96;193.04;170;30;31;0;0;-1;-2;-1;-4;0;0;1;-7.62;-7.62;-1;-12.1806;1.0556;-1.4167;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;-140.0;485.0;;;;
5760;20121110-takanori_gomi-mac_danzig;takanori-gomi;mac-danzig;Takanori Gomi;Mac Danzig;170.0;-185.0;170.0;54.0541;2012-11-10;Macau, China;China;Red;False;Lightweight;MALE;3;0;1;0;35.3;0.496;0.5;1.0;0.386;2;5;23;1;0;0;2;1;2;0;5;Orthodox;172.72;177.8;155;0;1;0;18.2;0.256;0.0;0.0;0.0;1;3;9;0;0;0;0;2;0;0;2;Southpaw;170.18;177.8;155;34;32;0;0;1;3;-2;14;1;-1;2;2.54;0.0;2;17.1;0.5;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;S-DEC;;3.0;5:00;900.0;530.0;320.0;;;;
5761;20121110-tiequan_zhang-jon_tuck;tiequan-zhang;jon-tuck;Tiequan Zhang;Jon Tuck;285.0;-315.0;285.0;31.746;2012-11-10;Macau, China;China;Blue;False;Lightweight;MALE;3;0;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;Orthodox;180.34;185.42;155;2;0;0;4.0;0.26;1.6667;0.0;0.0;1;2;6;0;0;0;0;0;1;0;1;Orthodox;172.72;177.8;155;34;28;2;0;-1;-1;2;-6;0;0;-1;7.62;7.62;6;-4.0;-1.6667;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;;;;;;
5762;20121110-takeya_mizugaki-jeff_hougland;takeya-mizugaki;jeff-hougland;Takeya Mizugaki;Jeff Hougland;-440.0;390.0;22.7273;390.0;2012-11-10;Macau, China;China;Red;False;Bantamweight;MALE;3;1;0;0;39.5;0.43;2.0;0.5;0.1;1;1;6;0;0;0;1;0;0;0;1;Orthodox;170.18;172.72;135;1;0;0;38.75;0.365;0.0;1.75;0.625;1;2;11;0;0;1;0;1;0;0;2;Orthodox;170.18;172.72;135;28;34;0;0;0;-1;1;-5;0;-1;0;0.0;0.0;-6;0.75;2.0;-1.25;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neither;U-DEC;;3.0;5:00;900.0;;;;;;
